K,method,reps,num_hyperedges_total_mean,num_hyperedges_total_std,theta_nnz_mean,theta_nnz_std,theta_density_mean,theta_density_std,hypergraph_degree_mean_mean,hypergraph_degree_mean_std,hypergraph_degree_max_mean,hypergraph_degree_max_std,expected_degree_mean_mean,expected_degree_mean_std,candidate_within_fraction_mean,candidate_within_fraction_std,isolated_fraction_mean,isolated_fraction_std,misclassification_mean,misclassification_std,ARI_mean,ARI_std,NMI_mean,NMI_std,generation_wall_sec_mean,generation_wall_sec_std,hypergraph_laplacian_build_wall_sec_mean,hypergraph_laplacian_build_wall_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,embedding_normalize_wall_sec_mean,embedding_normalize_wall_sec_std,kmeans_wall_sec_mean,kmeans_wall_sec_std,spectral_clustering_wall_sec_mean,spectral_clustering_wall_sec_std,metric_wall_sec_mean,metric_wall_sec_std,algorithm_total_wall_sec_mean,algorithm_total_wall_sec_std,cpu_time_sec_mean,cpu_time_sec_std,wall_clock_sec_mean,wall_clock_sec_std,peak_traced_memory_mb_mean,peak_traced_memory_mb_std,rss_delta_mb_mean,rss_delta_mb_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rs_sample_matrix_wall_sec_mean,rs_sample_matrix_wall_sec_std,rs_eig_wall_sec_mean,rs_eig_wall_sec_std,cs_sparse_explicit_sketch_sec_mean,cs_sparse_explicit_sketch_sec_std,cs_power_iter_sec_mean,cs_power_iter_sec_std,cs_qr_sec_mean,cs_qr_sec_std,cs_build_core_sec_mean,cs_build_core_sec_std,cs_embedding_dim_mean,cs_embedding_dim_std,top_eigenvalue_max_mean,top_eigenvalue_max_std,top_eigenvalue_min_mean,top_eigenvalue_min_std
6,Random sampling,10,65140.3,190.94853873346258,392310.2,1164.1032600246351,0.015692407999999998,4.656413040098472e-05,39.08418,0.11456912324007033,65.3,3.3015148038438378,39.06634097049601,0.0,0.0276944988997799,0.0,0.0,0.0,0.38933999999999996,0.028566810579178523,0.28829606108607797,0.03414010958178787,0.2856255317743944,0.030119058903923204,0.9115135800093412,0.009614291020016916,0.12573720997897903,0.003050006502440055,0.07804708997718986,0.008574116351580778,0.00012091001262883399,2.0229906967552817e-05,0.1765233199927024,0.027980362622186433,0.2546979099977761,0.03236548297074565,0.03144066998502233,0.0007280242746641707,1.2919421099708415,0.03815880886100746,2.0828125,0.28413355898288006,0.29414632000261914,0.03226086733842721,17.40416383743286,0.051375952902250666,,,,,0.01207622002111742,0.0011507828036448201,0.06582380002364513,0.009166457245187748,,,,,,,,,,,1.0573506136821054,0.002693000813556235,0.6358661860353152,0.0010019520363162722
6,CountSketch random projection,10,65140.3,190.94853873346258,392310.2,1164.1032600246351,0.015692407999999998,4.656413040098472e-05,39.08418,0.11456912324007033,65.3,3.3015148038438378,39.06634097049601,0.0,0.027694498899779957,0.0,0.0,0.0,0.31374,0.014918459854973122,0.3897476271366875,0.021880853062056876,0.375054011748715,0.01918003467120721,1.0158328583000014,0.011476226458934454,0.1476121957999979,0.0043515693120608915,0.2820988832999987,0.008334371233786062,0.0002539167999970005,2.943581126344464e-05,0.2148152876000026,0.018617943141000494,0.497173579199999,0.024023272763628804,0.01799416220000083,0.00020875746258422508,1.6606131417999976,0.026275981166117447,3.766402700000006,0.22446638478600384,0.5191664708000004,0.024286048176607955,27.58222427368164,0.0227086215262281,0.082421875,0.13040935004269835,,,,,,,0.006420412400002106,0.00034430310321750595,0.15333050859999914,0.004304128191519332,0.09292365009999629,0.004554494625010214,0.02309297079999979,0.0007592260664421725,166.0,0.0,0.9999984283189383,2.3087864488094655e-07,0.48143320181722193,0.0008733182355209967
8,Non-random,10,59917.0,233.9430130038803,361750.4,1386.4883859753108,0.014470015999999999,5.5459535439013255e-05,35.9502,0.14036580780232832,61.3,3.465704994818675,35.96162304,0.0,0.0155594144038891,0.0,0.0,0.0,0.7896799999999999,0.011176642310342317,0.02116566762003557,0.0038809951201579976,0.03569477652003476,0.005212969789765792,0.8598625299986452,0.013554970278942948,0.11621596000622955,0.010583377853760175,0.1008885499788448,0.013775207927727948,0.00015408000908785998,2.2043118958069312e-05,0.45785647999728096,0.03881785076237835,0.5589055799995549,0.030512260531022316,0.032105770031921534,0.002114128510197292,1.5349775999900885,0.02291970224090927,4.8390625,0.44083857609516314,0.5968851300072856,0.02976867925975335,12.46046142578125,0.047593161700736505,,,,,,,,,,,,,,,,,,,1.0,6.12582035365918e-16,0.4952444104780912,0.0004198931972734626
8,Gaussian random projection,10,59917.0,233.9430130038803,361750.4,1386.4883859753108,0.014470015999999999,5.5459535439013255e-05,35.9502,0.14036580780232832,61.3,3.465704994818675,35.96162304,0.0,0.0155594144038891,0.0,0.0,0.0,0.8268599999999999,0.007011134002427861,0.00784112542212948,0.0012441026408212268,0.01531994038377014,0.002134511955076573,0.8598625299986452,0.013554970278942948,0.11621596000622955,0.010583377853760175,0.2156386800226755,0.004711955400013402,0.0003399600158445,2.543806474921334e-05,0.4436313800280914,0.02766906079527656,0.6596187900053337,0.029373799662084733,0.03158699002815407,0.0014589020378755165,1.6356885100714862,0.034390912967137144,4.7734375,0.31870999885170787,0.6982727600028739,0.030321474065835453,30.227557563781737,0.015924254734345958,,,0.14277845999458802,0.0033779977985473955,,,,,,,,,,,,,,,0.9999980527128735,2.760591851554372e-07,0.4779299458371429,0.00047545545072637675
8,Random sampling,10,59917.0,233.9430130038803,361750.4,1386.4883859753108,0.014470015999999999,5.5459535439013255e-05,35.9502,0.14036580780232832,61.3,3.465704994818675,35.96162304,0.0,0.0155594144038891,0.0,0.0,0.0,0.8373799999999999,0.006817265662353987,0.0037203794277051,0.0014394903184101746,0.00932919041560666,0.0026938513366776373,0.8598625299986452,0.013554970278942948,0.11621596000622955,0.010583377853760175,0.13185767000541088,0.019857356081622556,0.00021301001543175,7.887592535246358e-05,0.42899888003012165,0.02091163182074661,0.5610762399854139,0.031437849436148,0.03148322001798074,0.0015311000671185692,1.5371480500558392,0.03216594501268293,4.74375,0.27015138502945585,0.6004072899813764,0.0313614606807929,16.062799739837647,0.06348226506955681,,,,,0.01143668999429788,0.0010379439500336528,0.1202330899890512,0.020114026796759776,,,,,,,,,,,1.0580165870459752,0.0024213254567913315,0.6400883614872735,0.0009221713430602148
8,CountSketch random projection,10,59917.0,233.9430130038803,361750.4,1386.4883859753108,0.014470015999999999,5.5459535439013255e-05,35.9502,0.14036580780232832,61.3,3.465704994818675,35.96162304,0.0,0.015559414403889183,0.0,0.0,0.0,0.8235199999999999,0.010597358161353232,0.008224903130527254,0.0023564130721931823,0.015664936592428565,0.0032034792805430653,0.9504022415000009,0.010373958043106753,0.13454093750000026,0.003766368521370677,0.2747180290999992,0.010159692434522237,0.00028608350000070004,8.481146316245977e-05,0.6913097039000021,0.051060838621111576,0.9663192957000006,0.05508937467459448,0.018243374899999765,0.000227204351726949,2.0512569955000033,0.057425644433246166,8.735928099999995,0.5158797413978989,0.9882348374999992,0.05525098504548901,27.257356262207033,0.026000996163311304,-1.479296875,5.863507816219021,,,,,,,0.006000108300001727,0.00044637499111598787,0.1415274459000031,0.005592840827789638,0.09315553730000374,0.00700225091704869,0.02200109169999962,0.0007803650958347063,168.0,0.0,0.999998068914311,2.2654539789564976e-07,0.47785182449475927,0.0005758730246104441
10,Non-random,10,57509.4,254.43235293928728,347565.8,1507.5621085418434,0.013902632000000002,6.030248434167341e-05,34.50564,0.15265941176357223,57.7,1.828782229912694,34.525463040000005,0.0,0.0099460468324157,0.0,0.0,0.0,0.8664999999999999,0.003646916505762094,0.00304966755932502,0.0006551154686543898,0.00940665454123098,0.0012527711421866064,0.9830245899851434,0.1651640423023286,0.133423220005352,0.023619731186234613,0.14583303000545125,0.03624999002617413,0.00015421001007773,4.8805380995270805e-05,0.5907501199981198,0.1675145335825924,0.7367444999865256,0.16548553993669493,0.03276955002220342,0.0015493995356976246,1.8531851700041444,0.3291873953540442,5.084375,0.5215203801812966,0.7765700599760749,0.16578769095071083,11.973476219177247,0.05175803747892956,,,,,,,,,,,,,,,,,,,0.9999999999999998,7.971645280375756e-16,0.4976271466509573,0.0004993069436715317
10,Gaussian random projection,10,57509.4,254.43235293928728,347565.8,1507.5621085418434,0.013902632000000002,6.030248434167341e-05,34.50564,0.15265941176357223,57.7,1.828782229912694,34.525463040000005,0.0,0.0099460468324157,0.0,0.0,0.0,0.8710000000000001,0.0037285683877625363,0.00210726552071344,0.0008403558485681343,0.007666316458279121,0.0016391711244026544,0.9830245899851434,0.1651640423023286,0.133423220005352,0.023619731186234613,0.25777965999441216,0.050941344543351245,0.00037669000448654,6.845143432477857e-05,0.6052483499981463,0.1739970544502064,0.8634131899918429,0.22181270812722295,0.03362192999338726,0.002062342447416511,1.9798525099875406,0.384153548379636,5.325,0.4139756853434216,0.9050010500010103,0.2235008528933455,30.38063793182373,0.01724020651954403,,,0.1700445800204761,0.04358897548306435,,,,,,,,,,,,,,,0.9999980183524702,2.2176345934430579e-07,0.4806274614383327,0.0005584257712845301
10,Random sampling,10,57509.4,254.43235293928728,347565.8,1507.5621085418434,0.013902632000000002,6.030248434167341e-05,34.50564,0.15265941176357223,57.7,1.828782229912694,34.525463040000005,0.0,0.0099460468324157,0.0,0.0,0.0,0.8746600000000001,0.0029258237206715616,0.0013334954688417,0.00039814333993095117,0.006642096591373011,0.0008297674146974858,0.9830245899851434,0.1651640423023286,0.133423220005352,0.023619731186234613,0.21378523999592286,0.04969088367192761,0.00018257000483568002,6.806571324517915e-05,0.5674193100188859,0.09149961833807124,0.7813946800190024,0.11855969390124986,0.03523710999870669,0.004750059790265552,1.89783493001014,0.2807678285406988,4.9390625,0.4260945107814176,0.8244103500037454,0.12219517607665928,15.439975452423095,0.06820987872178726,,,,,0.011551779997535,0.0013398838712803955,0.20206884000217537,0.049750271524388566,,,,,,,,,,,1.0580647381261659,0.0021682665419687276,0.6427457652769729,0.0006903124867520666
10,CountSketch random projection,10,57509.4,254.43235293928728,347565.8,1507.5621085418434,0.013902632000000002,6.030248434167341e-05,34.50564,0.15265941176357223,57.7,1.828782229912694,34.525463040000005,0.0,0.009946046832415702,0.0,0.0,0.0,0.8718400000000001,0.003272511777417102,0.0017879485094246348,0.000512939131461519,0.007004211544806781,0.0009757032720915805,0.9302154791000007,0.018759903249510802,0.13139476259999866,0.0039895768458958975,0.277171004100002,0.010679963841948867,0.00029695000000202755,5.13968501966994e-05,0.851566741699996,0.047097015210328136,1.1290403707999999,0.04385285311934879,0.019021645700000533,0.0014284907998422542,2.1906449374999992,0.04840301397502868,10.506081000000018,0.4946707924428071,1.1517666667999975,0.04379330239548038,27.235116386413573,0.02869985706893322,0.07734375,0.15883068473985293,,,,,,,0.005896562499995639,0.0003572167745904264,0.14239277500000186,0.007921318790291306,0.09358404169999801,0.002952132493785442,0.02157648760000086,0.0006809417629386273,170.0,0.0,0.9999978607035773,1.4202123225859523e-07,0.4807427364269318,0.0006158178083406621
12,Non-random,10,56276.9,375.44416658435694,340340.6,2206.2279624332223,0.013613624,8.824911849732906e-05,33.76614,0.2252664999506142,57.0,2.5385910352879693,33.74580762624,0.0,0.006898689701925901,0.0,0.0,0.0,0.8895,0.0025372776311980167,0.00145570410536005,0.0005985812504512233,0.00806328487693366,0.0013025164950533315,0.8388096999842674,0.017086312310127118,0.10674054000992324,0.0055239122663057,0.13289899000665167,0.012838433660158148,0.00016311998479063,2.980218358939188e-05,0.561416829994414,0.045958704383791654,0.6944856300251558,0.04374069367729793,0.03154082000255579,0.0014715468314761922,1.640029179980047,0.044744339384034604,5.9828125,0.5389278716749168,0.7318804099923,0.04416795022318847,11.725414276123047,0.07574469159676618,,,,,,,,,,,,,,,,,,,1.0,3.8280787550188193e-16,0.4989410854454503,0.0007120735253776265
12,Gaussian random projection,10,56276.9,375.44416658435694,340340.6,2206.2279624332223,0.013613624,8.824911849732906e-05,33.76614,0.2252664999506142,57.0,2.5385910352879693,33.74580762624,0.0,0.006898689701925901,0.0,0.0,0.0,0.8896200000000001,0.0031769307340401474,0.00124067903434935,0.0004259905176608901,0.007604806128093181,0.0009658410101421776,0.8388096999842674,0.017086312310127118,0.10674054000992324,0.0055239122663057,0.21656242001336062,0.008117074307620157,0.00041331000393251004,6.017590796655589e-05,0.5543354800203815,0.03859979149925774,0.7713204100378789,0.04233118523260796,0.03239541000220922,0.0027802025216244783,1.7168614500318653,0.04472151134930431,5.9703125,0.3651372280561105,0.8108139299787581,0.04293913070954919,30.61358528137207,0.025310147253304265,,,0.13916681001428513,0.005412681061672578,,,,,,,,,,,,,,,0.9999979048248916,3.6621063828013183e-07,0.4816497019490386,0.0006380986031282068
12,Random sampling,10,56276.9,375.44416658435694,340340.6,2206.2279624332223,0.013613624,8.824911849732906e-05,33.76614,0.2252664999506142,57.0,2.5385910352879693,33.74580762624,0.0,0.006898689701925901,0.0,0.0,0.0,0.8924799999999999,0.0031144109484066997,0.00065344077685062,0.00036516980213379167,0.006694373914123549,0.0010050137751786024,0.8388096999842674,0.017086312310127118,0.10674054000992324,0.0055239122663057,0.1822740700212307,0.02100874460286107,0.0002567599760368,9.357294293483434e-05,0.5263644799939357,0.04207227408015131,0.7089034600299783,0.04581105343954586,0.031672580004669694,0.0021549579096511616,1.6544455499853938,0.05927589429177733,5.6546875,0.25349659795273605,0.7476596499909647,0.0466723484201885,15.122259998321534,0.09737699519092899,,,,,0.01123316001612687,0.0011289441398665615,0.17087920000776644,0.0211433487979978,,,,,,,,,,,1.0584291124956848,0.0017235921162618716,0.6439294563084937,0.0006790771749274025
12,CountSketch random projection,10,56276.9,375.44416658435694,340340.6,2206.2279624332223,0.013613624,8.824911849732906e-05,33.76614,0.2252664999506142,57.0,2.5385910352879693,33.74580762624,0.0,0.0068986897019259795,0.0,0.0,0.0,0.8926399999999999,0.0026895683255455296,0.0008554456426283629,0.0005741833451353065,0.006795240555575658,0.0012089599937943605,0.9122357749000016,0.013459603712655017,0.12799218770000637,0.00439878363552044,0.27560339570000425,0.006960583951694498,0.0003502623000059657,9.742687101750035e-05,0.8898829251000038,0.04788742122657797,1.165842270700003,0.049912740654970235,0.018749791600002653,0.0004278874791553506,2.206064545700022,0.05409388776905648,10.903873799999996,0.5489117462776135,1.188340416600002,0.05002470107637027,27.342885971069336,0.042145069888046054,0.103515625,0.16387896893898093,,,,,,,0.005885233300001858,0.0006564128831379431,0.13820928759999304,0.004232495819086503,0.09542972079999146,0.0036880735768719257,0.021122704300002227,0.0006182396286912933,172.0,0.0,0.9999979851407348,2.210385818806931e-07,0.4816520614908958,0.0007152684485447761
